"city","state_name","id"
"Sunnyland","Illinois","1840143238"
"Friedenswald","Missouri","1840143236"
"Road Runner","Texas","1840143235"
"Centerville","Arkansas","1840143155"
"Pine Valley","Colorado","1840143136"
"Dunstan","Maine","1840143133"
"Liberty","Oklahoma","1840143127"
"Kincheloe","Michigan","1840143121"
"Brownville Junction","Maine","1840143111"
"Killington Village","Vermont","1840143100"
"Brant Lake South","South Dakota","1840143096"
"Fort Braden","Florida","1840143094"
"Desoto Acres","Florida","1840143093"
"Sand Lake","Michigan","1840143090"
"Mountain Park","Georgia","1840143063"
"Agua Dulce","Texas","1840142999"
"Honey Hill","Oklahoma","1840142970"
"Coleytown","Connecticut","1840142929"
"South Frydek","Texas","1840142892"
"Hutterville Colony","South Dakota","1840142879"
"Meadows of Dan","Virginia","1840142876"
"Blue Ridge","Arizona","1840142806"
"Greenehaven","Arizona","1840142805"
"Kaibab Estates West","Arizona","1840142804"
"Kleindale","Arizona","1840142803"
"Westwood","Kentucky","1840142797"
"Hamburg","Indiana","1840142786"
"Lake Bungee","Connecticut","1840142776"
"Zenith Colony","Montana","1840142770"
"Bowman","Arkansas","1840142749"
"Pleasant Valley","Oregon","1840142705"
"White Cliffs","New Mexico","1840142663"
"Franklin Forge","Pennsylvania","1840142655"
"Elohim City","Oklahoma","1840142637"
"Lake Carroll","Illinois","1840142614"
"Ochoco West","Oregon","1840142575"
"River Point","Oregon","1840142574"
"Mountain View Colony","Montana","1840142539"
"Chimney Hill","Vermont","1840142525"
"Quinnipiac University","Connecticut","1840142481"
"Avimor","Idaho","1840142455"
"Steiner Ranch","Texas","1840142451"
"La Moca Ranch","Texas","1840142450"
"Lake Saint Clair","Missouri","1840142445"
"Blue Summit","Missouri","1840142444"
"Raintree Plantation","Missouri","1840142443"
"Prospect","Tennessee","1840142423"
"Dixie","Georgia","1840142410"
"Lake Chaffee","Connecticut","1840142373"
"Witches Woods","Connecticut","1840142372"
"Collins Colony","South Dakota","1840142345"
"Mayfield Colony","South Dakota","1840142344"
"Hillcrest Colony","South Dakota","1840142343"
"Lakeview Colony","South Dakota","1840142342"
"Grass Ranch Colony","South Dakota","1840142341"
"Chula Vista","Texas","1840142314"
"Newport Colony","South Dakota","1840142286"
"Hurontown","Michigan","1840142233"
"Nebo","North Carolina","1840142225"
"East Basin","Utah","1840142115"
"North Merritt Island","Florida","1840142111"
"Ocala Estates","Florida","1840142110"
"On Top of the World Designated Place","Florida","1840142109"
"Palmer Ranch","Florida","1840142108"
"Rainbow Lakes Estates","Florida","1840142106"
"West Dunbar","West Virginia","1840142093"
"Newport","New Jersey","1840142083"
"Riverside","New York","1840142078"
"New Hope","North Carolina","1840142065"
"Little Rock","Oklahoma","1840141971"
"Valle Vista","New Mexico","1840141891"
"Drayton","South Carolina","1840141873"
"Shorehaven","New York","1840141827"
"Vassar College","New York","1840141826"
"Akwesasne","New York","1840141825"
"Kahite","Tennessee","1840141819"
"Quasset Lake","Connecticut","1840141786"
"Butterfield Park","New Mexico","1840141740"
"Bluewater","New Mexico","1840141739"
"Pinehurst","Texas","1840141710"
"Eldorado","Pennsylvania","1840141660"
"Fisherville","Pennsylvania","1840141659"
"St. George","Missouri","1840141651"
"Crooked River Ranch","Oregon","1840141645"
"Candlewick Lake","Illinois","1840141570"
"Sandy Point","Texas","1840141563"
"Coyote Flats","Texas","1840141549"
"Nordic","Wyoming","1840141272"
"Modena","Utah","1840141028"
"Little Ponderosa","Oklahoma","1840141006"
"Hoyt","Oklahoma","1840140999"
"Greenville","Oklahoma","1840140998"
"Enterprise","Oklahoma","1840140994"
"Bache","Oklahoma","1840140982"
"Sautee-Nacoochee","Georgia","1840140880"
"Duluth","Washington","1840140854"
"West Van Lear","Kentucky","1840140799"
"Philpot","Kentucky","1840140759"
"Curdsville","Kentucky","1840140696"
"University of Virginia","Virginia","1840140574"
"Dinwiddie","Virginia","1840140552"
"Vincent","Ohio","1840140541"
"Newport","Ohio","1840140501"
"Kingsville","Ohio","1840140471"
"Connorville","Ohio","1840140435"
"Allison Gap","Virginia","1840140390"
"South End","Minnesota","1840140386"
"Sleepy Hollow","California","1840140381"
"Mount Bullion","California","1840140327"
"Meyers","California","1840140322"
"Goodland","Minnesota","1840140251"
"New Pine Creek","Oregon","1840140052"
"Green Meadows","Oregon","1840139985"
"Johnson Park","California","1840139962"
"Clear Creek","California","1840139955"
"Saint Catharine","Missouri","1840139934"
"Medill","Missouri","1840139913"
"Iantha","Missouri","1840139908"
"Crooked Creek","Georgia","1840139859"
"Scipio","Indiana","1840139852"
"Redland","Texas","1840139817"
"Lake Bryan","Texas","1840139791"
"Cape Royale","Texas","1840139772"
"Norton","West Virginia","1840139722"
"Highgate Springs","Vermont","1840139506"
"Highgate Center","Vermont","1840139505"
"Morgantown","Mississippi","1840139473"
"Mayland","Tennessee","1840139311"
"Tyhee","Idaho","1840139285"
"New Haven","Ohio","1840139259"
"New Burlington","Ohio","1840139258"
"Panorama Heights","California","1840139203"
"Eastmont","Washington","1840139116"
"Locust Mount","Virginia","1840139040"
"Tecolote","New Mexico","1840138606"
"San Jose","New Mexico","1840138591"
"San Antonito","New Mexico","1840138585"
"La Cueva","New Mexico","1840138523"
"Coyote","New Mexico","1840138493"
"Gallina","New Mexico","1840138478"
"Lakes of the North","Michigan","1840138223"
"Queensland","Maryland","1840138164"
"Henderson","Georgia","1840137955"
"New Pine Creek","California","1840137757"
"Bear Valley","California","1840137638"
"Nelson","Arizona","1840137559"
"Geronimo Estates","Arizona","1840137528"
"Lakewood Ranch","Florida","1840137436"
"Sundance","Utah","1840137434"
"Primrose","Alaska","1840137265"
"Chenega","Alaska","1840137228"
"Waimea","Hawaii","1840137122"
"Wailua","Hawaii","1840137116"
"Royal Kunia","Hawaii","1840137108"
"Punaluu","Hawaii","1840137106"
"Makakilo","Hawaii","1840137080"
"Sunnyslope","Washington","1840136960"
"Sun Prairie","Montana","1840136955"
"Strawberry","California","1840136945"
"Twin Lakes","Colorado","1840136771"
"Tsaile","Arizona","1840136753"
"San Pedro","Texas","1840136677"
"Roosevelt","Washington","1840136623"
"Riverside","Oregon","1840136607"
"Rio Chiquito","New Mexico","1840136596"
"Ohkay Owingeh","New Mexico","1840136422"
"Medina","Texas","1840136274"
"Shongopovi","Arizona","1840136204"
"Shady Grove","Oklahoma","1840136191"
"Las Flores","California","1840136071"
"Lakeview","Washington","1840136062"
"Valley Wells","California","1840135917"
"Green Valley","California","1840135862"
"Fairbanks Ranch","California","1840135662"
"Brushy Creek","Texas","1840135494"
"Columbine","Colorado","1840135257"
"St. Andrews","South Carolina","1840135211"
"Oak Grove","South Carolina","1840135088"
"Woodlawn","North Carolina","1840134907"
"Whitfield","Florida","1840134894"
"White City","Florida","1840134890"
"Centerville","South Carolina","1840134659"
"Bogue Chitto","Mississippi","1840134614"
"Georgetown","Georgia","1840134450"
"Hubbard Lake","Michigan","1840133994"
"Fort McKinley","Ohio","1840133946"
"Woodside","Pennsylvania","1840133907"
"Valley View","Pennsylvania","1840133810"
"Tornado","West Virginia","1840133782"
"Springdale","New Jersey","1840133731"
"Marshallton","Pennsylvania","1840133638"
"Greenville","New York","1840133415"
"Green Valley","Maryland","1840133409"
"Rose Hill","Virginia","1840133323"
"Blanchard","Pennsylvania","1840132814"
"Fairview","New York","1840132690"
"Dilworthtown","Pennsylvania","1840131630"
"Sage","California","1840131284"
"Old River","California","1840131200"
"Harmony Grove","California","1840131052"
"Youngstown","California","1840130859"
"Weitchpec","California","1840130823"
"Tancred","California","1840130758"
"North Fork","California","1840130698"
"Oak Run","California","1840130511"
"Knights Ferry","California","1840130368"
"Brooks","California","1840130046"
"Modjeska","California","1840129910"
"Jovista","California","1840129896"
"El Macero","California","1840129670"
"Ruby","Michigan","1840128020"
"Lake Gogebic","Michigan","1840127951"
"Rapid River","Michigan","1840127895"
"Paris","Michigan","1840127884"
"Chassell","Michigan","1840127741"
"Three Lakes","Michigan","1840127685"
"Trimountain","Michigan","1840127171"
"Shopiere","Wisconsin","1840124115"
"Seneca","Wisconsin","1840124104"
"Rubicon","Wisconsin","1840124076"
"Rock Falls","Wisconsin","1840124054"
"Raymond","Wisconsin","1840124033"
"North Lake","Wisconsin","1840123948"
"Lyons","Wisconsin","1840123858"
"Harrisville","Wisconsin","1840123733"
"Greenville","Wisconsin","1840123723"
"Fulton","Wisconsin","1840123704"
"Easton","Wisconsin","1840123654"
"Dekorra","Wisconsin","1840123629"
"Clarks Mills","Wisconsin","1840123593"
"Brothertown","Wisconsin","1840123559"
"Alto","Wisconsin","1840123490"
"Newark","West Virginia","1840123447"
"Sprague","West Virginia","1840123189"
"Reynoldsville","West Virginia","1840123043"
"Raymond City","West Virginia","1840123026"
"Raleigh","West Virginia","1840123020"
"Justice Addition","West Virginia","1840122630"
"Gatewood","West Virginia","1840122433"
"Garten","West Virginia","1840122429"
"East View","West Virginia","1840122329"
"Cunard","West Virginia","1840122239"
"Crooked Creek","West Virginia","1840122228"
"Clifton","West Virginia","1840122181"
"Booth","West Virginia","1840122071"
"Arthurdale","West Virginia","1840121968"
"Adrian","West Virginia","1840121929"
"Institute","West Virginia","1840120996"
"Hollygrove","West Virginia","1840120985"
"Hinkleville","West Virginia","1840120982"
"Hansford","West Virginia","1840120968"
"Greenville","West Virginia","1840120962"
"Eskdale","West Virginia","1840120910"
"Earling","West Virginia","1840120893"
"Dupont City","West Virginia","1840120892"
"Dorothy","West Virginia","1840120885"
"Colliers","West Virginia","1840120855"
"Baxter","West Virginia","1840120784"
"Roche Harbor","Washington","1840120741"
"Schwana","Washington","1840120325"
"Beacon Hill","Washington","1840120192"
"Ocosta","Washington","1840119586"
"Upperville","Virginia","1840119483"
"Stewartsville","Virginia","1840119431"
"Singers Glen","Virginia","1840119403"
"Rectortown","Virginia","1840119323"
"Pounding Mill","Virginia","1840119308"
"Doran","Virginia","1840118973"
"Baywood","Virginia","1840118819"
"Afton","Virginia","1840118783"
"Abbs Valley","Virginia","1840118779"
"Ripplemead","Virginia","1840118699"
"Dunbar","Virginia","1840118577"
"Weems","Virginia","1840118488"
"Port Republic","Virginia","1840118344"
"Keswick","Virginia","1840118152"
"Big Rock","Virginia","1840117874"
"Aldie","Virginia","1840117836"
"Hilltown","Virginia","1840117712"
"Franktown","Virginia","1840117688"
"Willis Wharf","Virginia","1840117610"
"East Stone Gap","Virginia","1840117574"
"Earlysville","Virginia","1840117573"
"Breaks","Virginia","1840117558"
"Paris","Virginia","1840117262"
"Osaka","Virginia","1840117256"
"North Garden","Virginia","1840117239"
"Mount Clifton","Virginia","1840117215"
"Mallow","Virginia","1840117168"
"Falls Mills","Virginia","1840116984"
"Cliftondale Park","Virginia","1840116888"
"Brandy Station","Virginia","1840116806"
"Boissevain","Virginia","1840116799"
"Barboursville","Virginia","1840116754"
"Tacoma","Virginia","1840116699"
"McGaheysville","Virginia","1840116639"
"Keezletown","Virginia","1840116613"
"Stickleyville","Virginia","1840115741"
"Navy","Virginia","1840115668"
"Hiltons","Virginia","1840115618"
"South Londonderry","Vermont","1840115263"
"South Lincoln","Vermont","1840115262"
"Pownal Center","Vermont","1840115243"
"Harmonyville","Vermont","1840115208"
"Hanksville","Vermont","1840115207"
"East Dorset","Vermont","1840115187"
"West Woodstock","Vermont","1840115098"
"West Dummerston","Vermont","1840115076"
"Waterbury Center","Vermont","1840115060"
"Underhill Center","Vermont","1840115052"
"South Woodstock","Vermont","1840115031"
"North Pownal","Vermont","1840114931"
"North Hyde Park","Vermont","1840114927"
"North Clarendon","Vermont","1840114917"
"Lyndon Center","Vermont","1840114881"
"Huntington Center","Vermont","1840114856"
"Gilman","Vermont","1840114819"
"East Poultney","Vermont","1840114788"
"East Charlotte","Vermont","1840114770"
"Brighton","Utah","1840114541"
"Grangerland","Texas","1840114041"
"Acala","Texas","1840113450"
"Mosheim","Texas","1840112884"
"Willow Grove","Texas","1840112859"
"Tow","Texas","1840112841"
"Sargent","Texas","1840112815"
"Praesel","Texas","1840112796"
"Plum","Texas","1840112792"
"Pendleton","Texas","1840112788"
"Mound","Texas","1840112763"
"East Columbia","Texas","1840112676"
"Beauxart Gardens","Texas","1840112623"
"Wingate","Texas","1840112603"
"Lingleville","Texas","1840112516"
"Hamshire","Texas","1840112493"
"Fluvanna","Texas","1840112485"
"Dennis","Texas","1840112473"
"Embreeville","Tennessee","1840112380"
"Cosby","Tennessee","1840112370"
"Biltmore","Tennessee","1840112341"
"Coker Creek","Tennessee","1840111404"
"Greenvale","Tennessee","1840110892"
"Sequatchie","Tennessee","1840110886"
"Whiteside","Tennessee","1840110881"
"Dellrose","Tennessee","1840110768"
"Butler","Tennessee","1840110711"
"Blanche","Tennessee","1840110690"
"Yuma","Tennessee","1840110657"
"Tuckers Crossroads","Tennessee","1840110621"
"Randolph","Tennessee","1840110445"
"Pocahontas","Tennessee","1840110397"
"Orebank","Tennessee","1840110323"
"Norene","Tennessee","1840110272"
"Morris Chapel","Tennessee","1840110205"
"Miston","Tennessee","1840110183"
"McDonald","Tennessee","1840110132"
"Luray","Tennessee","1840110094"
"Lavinia","Tennessee","1840110037"
"John Sevier","Tennessee","1840109961"
"Jacks Creek","Tennessee","1840109948"
"Huron","Tennessee","1840109930"
"Hilham","Tennessee","1840109884"
"Hickman","Tennessee","1840109858"
"Griffith Creek","Tennessee","1840109804"
"Finley","Tennessee","1840109682"
"Essary Springs","Tennessee","1840109651"
"Dancyville","Tennessee","1840109567"
"Childers Hill","Tennessee","1840109489"
"Whitlock","Tennessee","1840109214"
"Valley Forge","Tennessee","1840109146"
"Sullivan Gardens","Tennessee","1840109063"
"Platte Colony","South Dakota","1840108060"
"Crook City","South Dakota","1840108043"
"Dudley","South Dakota","1840108004"
"Fordham Colony","South Dakota","1840107970"
"Spring Valley Colony","South Dakota","1840107850"
"Spring Creek Colony","South Dakota","1840107849"
"Spink Colony","South Dakota","1840107848"
"Rockport Colony","South Dakota","1840107840"
"Riverside Colony","South Dakota","1840107839"
"Plainview Colony","South Dakota","1840107832"
"Pearl Creek Colony","South Dakota","1840107829"
"New Elm Spring Colony","South Dakota","1840107824"
"Millerdale Colony","South Dakota","1840107823"
"Maxwell Colony","South Dakota","1840107822"
"Lyons","South Dakota","1840107819"
"Long Lake Colony","South Dakota","1840107818"
"Huron Colony","South Dakota","1840107813"
"Hillside Colony","South Dakota","1840107808"
"Greenwood Colony","South Dakota","1840107802"
"Glendale Colony","South Dakota","1840107801"
"Cloverleaf Colony","South Dakota","1840107790"
"Clark Colony","South Dakota","1840107788"
"Cedar Grove Colony","South Dakota","1840107786"
"Tamassee","South Carolina","1840107730"
"Olympia","South Carolina","1840107637"
"Hilltop","South Carolina","1840107603"
"Finklea","South Carolina","1840107575"
"Edmund","South Carolina","1840107562"
"Dovesville","South Carolina","1840107551"
"Dale","South Carolina","1840107538"
"Conestee","South Carolina","1840107523"
"Cash","South Carolina","1840107502"
"Buford","South Carolina","1840107488"
"Manville","South Carolina","1840107429"
"La France","South Carolina","1840107402"
"Glenn Springs","South Carolina","1840107334"
"Beech Island","South Carolina","1840107315"
"Danwood","South Carolina","1840107272"
"Fairview Crossroads","South Carolina","1840107256"
"Litchfield Beach","South Carolina","1840107237"
"Whitney","South Carolina","1840107216"
"South Union","South Carolina","1840107155"
"Live Oak","South Carolina","1840106996"
"Helena","South Carolina","1840106929"
"Green Sea","South Carolina","1840106906"
"Gillisonville","South Carolina","1840106893"
"Dunbar","South Carolina","1840106845"
"Caesars Head","South Carolina","1840106764"
"Ben Avon","South Carolina","1840106730"
